id,x,y,width,height,metadata,group1,group2
Standard_Land_12908,1919.627686,2324.25293,2.4999201,2.4996102,matrix(0.2795314 -0.9601365 0.9601365 0.2795314 -848.8681641 3519.7565918),Business_District_Standard,Standard_Land
Standard_Land_12909,1918.22876,2329.053955,2.5001907,2.4982703,matrix(0.2795618 -0.9601277 0.9601277 0.2795618 -854.522583 3521.7844238),Business_District_Standard,Standard_Land
Standard_Land_12910,1917.530396,2331.45459,2.499624,2.4977684,matrix(0.2794973 -0.9601465 0.9601465 0.2794973 -857.2506104 3523.0290527),Business_District_Standard,Standard_Land
Standard_Land_12911,1913.733643,2345.921875,2.5003257,2.4982717,matrix(0.2795888 -0.9601198 0.9601198 0.2795888 -873.989624 3529.5422363),Business_District_Standard,Standard_Land
Standard_Land_12912,1914.431885,2343.520508,2.4999201,2.4996102,matrix(0.2795314 -0.9601365 0.9601365 0.2795314 -871.111145 3528.6496582),Business_District_Standard,Standard_Land
Standard_Land_12913,1913.032959,2348.321533,2.5001955,2.4982717,matrix(0.2795618 -0.9601277 0.9601277 0.2795618 -876.7651978 3530.6767578),Business_District_Standard,Standard_Land
Standard_Land_12914,1912.334595,2350.722168,2.4996195,2.497767,matrix(0.2794937 -0.9601476 0.9601476 0.2794937 -879.489502 3531.9333496),Business_District_Standard,Standard_Land
Standard_Land_12915,1932.013428,2282.654541,2.5008998,2.4980798,matrix(0.2796281 -0.9601084 0.9601084 0.2796281 -800.1260376 3501.4030762),Business_District_Standard,Standard_Land
Standard_Land_12916,1932.712158,2280.253418,2.4998446,2.499372,matrix(0.2793512 -0.960189 0.960189 0.2793512 -796.9667358 3501.1313477),Business_District_Standard,Standard_Land
Standard_Land_12917,1931.312744,2285.054443,2.5003247,2.4982686,matrix(0.2795038 -0.9601446 0.9601446 0.2795038 -802.777832 3502.8127441),Business_District_Standard,Standard_Land
Standard_Land_12918,1930.614014,2287.455078,2.4998696,2.4978366,matrix(0.2797355 -0.9600771 0.9600771 0.2797355 -805.8793945 3503.2104492),Business_District_Standard,Standard_Land
Standard_Land_12919,2016.403198,2301.980713,2.4976628,2.5003533,matrix(0.3334692 -0.942761 0.942761 0.3334692 -826.5689697 3437.3378906),Business_District_Standard,Standard_Land
Standard_Land_12920,2014.045044,2301.147705,2.4994795,2.5003424,matrix(0.3331027 -0.9428906 0.9428906 0.3331027 -826.9146118 3435.6655273),Business_District_Standard,Standard_Land
Standard_Land_12921,2018.759399,2302.816162,2.49804,2.5000923,matrix(0.3334188 -0.9427788 0.9427788 0.3334188 -825.7253418 3440.2683105),Business_District_Standard,Standard_Land
Standard_Land_12922,2021.116211,2303.649902,2.4981902,2.4998348,matrix(0.3336241 -0.9427062 0.9427062 0.3336241 -825.1877441 3442.4260254),Business_District_Standard,Standard_Land
Standard_Land_12923,1996.211914,2294.914551,2.498301,2.5007305,matrix(0.3335212 -0.9427426 0.9427426 0.3335212 -833.427063 3413.4367676),Business_District_Standard,Standard_Land
Standard_Land_12924,1993.854248,2294.082275,2.4993634,2.4997709,matrix(0.3332931 -0.9428233 0.9428233 0.3332931 -833.9429932 3411.3442383),Business_District_Standard,Standard_Land
Standard_Land_12925,1998.568359,2295.750244,2.4982538,2.5002425,matrix(0.3334692 -0.942761 0.942761 0.3334692 -832.5823364 3416.371582),Business_District_Standard,Standard_Land
Standard_Land_12926,2000.925659,2296.583984,2.4977462,2.5000234,matrix(0.3335321 -0.9427387 0.9427387 0.3335321 -831.8721924 3418.9602051),Business_District_Standard,Standard_Land
Standard_Land_12927,2008.915527,2292.069336,2.498301,2.5008247,matrix(0.3335212 -0.9427426 0.9427426 0.3335212 -822.2780762 3423.5168457),Business_District_Standard,Standard_Land
Standard_Land_12928,2006.557861,2291.237061,2.4993057,2.4997876,matrix(0.3332945 -0.9428228 0.9428228 0.3332945 -822.7926025 3421.420166),Business_District_Standard,Standard_Land
Standard_Land_12929,2011.271973,2292.905029,2.4982958,2.5002608,matrix(0.3334692 -0.942761 0.942761 0.3334692 -821.4326172 3426.451416),Business_District_Standard,Standard_Land
Standard_Land_12930,2013.629273,2293.73877,2.497741,2.5000215,matrix(0.3335335 -0.9427382 0.9427382 0.3335335 -820.7250366 3429.0358887),Business_District_Standard,Standard_Land
Standard_Land_12931,1962.771362,2316.237793,2.498167,2.5008192,matrix(0.2730187 -0.9620087 0.9620087 0.2730187 -801.6378174 3574.175293),Business_District_Standard,Standard_Land
Standard_Land_12932,1960.365234,2315.557129,2.499419,2.4997344,matrix(0.2726915 -0.9621015 0.9621015 0.2726915 -802.3042603 3572.3063965),Business_District_Standard,Standard_Land
Standard_Land_12933,1965.176025,2316.921875,2.498167,2.5003381,matrix(0.272849 -0.9620569 0.9620569 0.272849 -800.3253784 3577.4741211),Business_District_Standard,Standard_Land
Standard_Land_12934,1967.581665,2317.604248,2.4978876,2.500226,matrix(0.2728921 -0.9620447 0.9620447 0.2728921 -799.2892456 3580.1601562),Business_District_Standard,Standard_Land
Standard_Land_12935,2534.0354,2660.087402,2.4978845,2.5005889,matrix(0.1209601 -0.9926574 0.9926574 0.1209601 -413.1803894 4856.0908203),Business_District_Standard,Standard_Land
Standard_Land_12936,2536.516357,2660.38916,2.4995828,2.5000622,matrix(0.1211534 -0.9926338 0.9926338 0.1211534 -411.7258911 4858.2451172),Business_District_Standard,Standard_Land
Standard_Land_12937,2531.554199,2659.782959,2.4978542,2.5002801,matrix(0.1210476 -0.9926467 0.9926467 0.1210476 -415.2524414 4853.1000977),Business_District_Standard,Standard_Land
Standard_Land_12938,2529.072754,2659.480957,2.497606,2.4998262,matrix(0.1209841 -0.9926544 0.9926544 0.1209841 -416.9934998 4850.5595703),Business_District_Standard,Standard_Land
Standard_Land_12939,2199.43457,2627.225342,2.497824,2.5003321,matrix(0.1827341 -0.9831624 0.9831624 0.1827341 -785.6744995 4311.7924805),Business_District_Standard,Standard_Land
Standard_Land_12940,2201.891846,2627.681397,2.4995854,2.4998951,matrix(0.1826336 -0.9831811 0.9831811 0.1826336 -783.9415894 4314.887207),Business_District_Standard,Standard_Land
Standard_Land_12941,2196.977051,2626.766602,2.4979138,2.5003319,matrix(0.1827702 -0.9831557 0.9831557 0.1827702 -787.2937622 4308.8916016),Business_District_Standard,Standard_Land
Standard_Land_12942,2194.519043,2626.30957,2.4979737,2.4999719,matrix(0.1829662 -0.9831192 0.9831192 0.1829662 -789.1877441 4305.5068359),Business_District_Standard,Standard_Land
Standard_Land_12943,2211.376953,2638.138916,2.4977517,2.5002391,matrix(0.1366278 -0.9906225 0.9906225 0.1366278 -704.3184204 4470.6518555),Business_District_Standard,Standard_Land
Standard_Land_12944,2213.852783,2638.479736,2.4998,2.4997437,matrix(0.136586 -0.9906282 0.9906282 0.136586 -702.4399414 4473.5229492),Business_District_Standard,Standard_Land
Standard_Land_12945,2208.900879,2637.79541,2.4978132,2.5002882,matrix(0.136655 -0.9906187 0.9906187 0.136655 -706.1661377 4467.8222656),Business_District_Standard,Standard_Land
Standard_Land_12946,2206.423828,2637.453857,2.4980595,2.5002236,matrix(0.1367972 -0.9905991 0.9905991 0.1367972 -708.2280884 4464.6552734),Business_District_Standard,Standard_Land
Standard_Land_12947,2193.091309,2635.703857,2.4977436,2.5001893,matrix(0.1366279 -0.9906225 0.9906225 0.1366279 -717.6936646 4450.4350586),Business_District_Standard,Standard_Land
Standard_Land_12948,2195.567139,2636.044678,2.4997435,2.4998,matrix(0.1365467 -0.9906336 0.9906336 0.1365467 -715.7437744 4453.4213867),Business_District_Standard,Standard_Land
Standard_Land_12949,2190.615234,2635.360352,2.497911,2.5001893,matrix(0.1366496 -0.9906194 0.9906194 0.1366496 -719.5308228 4447.6220703),Business_District_Standard,Standard_Land
Standard_Land_12950,2188.138184,2635.018555,2.4980595,2.5003226,matrix(0.1368026 -0.9905983 0.9905983 0.1368026 -721.6101074 4444.4238281),Business_District_Standard,Standard_Land
Standard_Land_12951,2214.739258,2629.859619,2.4977436,2.5002885,matrix(0.1366279 -0.9906225 0.9906225 0.1366279 -693.2140503 4466.8344727),Business_District_Standard,Standard_Land
Standard_Land_12952,2217.215088,2630.20044,2.4997931,2.4996941,matrix(0.1365467 -0.9906336 0.9906336 0.1365467 -691.2622681 4469.8203125),Business_District_Standard,Standard_Land
Standard_Land_12953,2212.263184,2629.516113,2.4978118,2.5002885,matrix(0.136655 -0.9906187 0.9906187 0.136655 -695.0616455 4464.0053711),Business_District_Standard,Standard_Land
Standard_Land_12954,2209.786133,2629.174561,2.4980595,2.5002236,matrix(0.1367972 -0.9905991 0.9905991 0.1367972 -697.1243286 4460.8393555),Business_District_Standard,Standard_Land
Standard_Land_12955,2525.14624,2652.51001,2.4977446,2.500402,matrix(0.1518647 -0.9884013 0.9884013 0.1518647 -480.255127 4747.8398438),Business_District_Standard,Standard_Land
Standard_Land_12956,2527.616455,2652.888428,2.4996986,2.4999077,matrix(0.1515852 -0.9884442 0.9884442 0.1515852 -477.940094 4751.4536133),Business_District_Standard,Standard_Land
Standard_Land_12957,2522.675049,2652.128662,2.4983871,2.5003641,matrix(0.1516751 -0.9884304 0.9884304 0.1516751 -481.5726318 4745.6503906),Business_District_Standard,Standard_Land
Standard_Land_12958,2520.204102,2651.749756,2.4981019,2.4996605,matrix(0.1516751 -0.9884304 0.9884304 0.1516751 -483.2940369 4742.8862305),Business_District_Standard,Standard_Land
Standard_Land_12959,2124.018555,2654.249756,2.4980028,2.5002186,matrix(0.3226568 -0.946516 0.946516 0.3226568 -1073.9377441 3810.2844238),Business_District_Standard,Standard_Land
Standard_Land_12960,2126.384277,2655.055664,2.4996645,2.5000141,matrix(0.3224736 -0.9465785 0.9465785 0.3224736 -1072.8735352 3813.6899414),Business_District_Standard,Standard_Land
Standard_Land_12961,2121.652832,2653.441162,2.498163,2.5003099,matrix(0.3227538 -0.946483 0.946483 0.3227538 -1074.8928223 3807.1699219),Business_District_Standard,Standard_Land
Standard_Land_12962,2119.286621,2652.634522,2.4980071,2.4998422,matrix(0.3229209 -0.946426 0.946426 0.3229209 -1075.9349365 3803.8195801),Business_District_Standard,Standard_Land
Standard_Land_12963,2139.206055,2659.331787,2.4980502,2.5002346,matrix(0.3226568 -0.946516 0.946516 0.3226568 -1068.4608154 3828.1020508),Business_District_Standard,Standard_Land
Standard_Land_12964,2141.571777,2660.13794,2.4996645,2.4999819,matrix(0.3224736 -0.9465785 0.9465785 0.3224736 -1067.394165 3831.5095215),Business_District_Standard,Standard_Land
Standard_Land_12965,2136.840332,2658.523193,2.498163,2.5003099,matrix(0.3227538 -0.946483 0.946483 0.3227538 -1069.4172363 3824.9865723),Business_District_Standard,Standard_Land
Standard_Land_12966,2134.474121,2657.716553,2.4979599,2.499826,matrix(0.3229331 -0.9464218 0.9464218 0.3229331 -1070.4765625 3821.5930176),Business_District_Standard,Standard_Land
Standard_Land_12967,2241.999512,2665.501953,2.5,2.4979999,,Business_District_Standard,Standard_Land
Standard_Land_12968,2239.499512,2665.5,2.5,2.4979999,,Business_District_Standard,Standard_Land
Standard_Land_12969,2236.999512,2665.5,2.5,2.4979999,,Business_District_Standard,Standard_Land
Standard_Land_12970,2262.5,2665.501953,2.5,2.4979999,,Business_District_Standard,Standard_Land
Standard_Land_12971,2260,2665.5,2.5,2.4979999,,Business_District_Standard,Standard_Land
Standard_Land_12972,2257.5,2665.5,2.5,2.4979999,,Business_District_Standard,Standard_Land
Standard_Land_12973,2264.162354,2651.029297,2.4982545,2.5001836,matrix(0.066434 -0.9977908 0.9977908 0.066434 -531.5089111 4736.484375),Business_District_Standard,Standard_Land
Standard_Land_12974,2261.667725,2650.860107,2.498667,2.500483,matrix(0.0666359 -0.9977773 0.9977773 0.0666359 -534.0900269 4733.2719727),Business_District_Standard,Standard_Land
Standard_Land_12975,2259.17334,2650.693359,2.4984708,2.4999475,matrix(0.0668458 -0.9977633 0.9977633 0.0668458 -536.6889038 4730.0385742),Business_District_Standard,Standard_Land
Standard_Land_12976,2282.091065,2652.189209,2.4986703,2.500433,matrix(0.0666359 -0.9977773 0.9977773 0.0666359 -516.3537598 4754.890625),Business_District_Standard,Standard_Land
Standard_Land_12977,2279.59668,2652.022217,2.4984708,2.5000474,matrix(0.0668458 -0.9977633 0.9977633 0.0668458 -518.9569092 4751.6567383),Business_District_Standard,Standard_Land
Standard_Land_12978,2238.5,2715.5,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12979,2238.5,2713,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12980,2238.5,2718,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12981,2238.5,2720.5,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12982,1202.45044,2434.47583,2.4998584,2.5000527,matrix(0.9969265 -0.0783429 0.0783429 0.9969265 -187.1221771 101.7876358),Business_District_Standard,Standard_Land
Standard_Land_12983,830.1196289,2329.132324,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12984,1199.957764,2434.671631,2.5004177,2.5000923,matrix(0.9969324 -0.0782667 0.0782667 0.9969324 -186.9667358 101.4868469),Business_District_Standard,Standard_Land
Standard_Land_12985,832.6196289,2329.132324,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12986,835.1196289,2329.132324,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12987,837.6196289,2329.132324,2.5,2.5,,Business_District_Standard,Standard_Land
Standard_Land_12988,682.7940063,2289.43457,2.5,2.5,matrix(0.3860604 -0.9224735 0.9224735 0.3860604 -1693.1341553 2037.3543701),Business_District_Standard,Standard_Land
Standard_Land_12989,685.1001587,2290.399902,2.5,2.5,matrix(0.3860604 -0.9224735 0.9224735 0.3860604 -1692.6086426 2040.0743408),Business_District_Standard,Standard_Land
Standard_Land_12990,674.7223511,2286.056641,2.5,2.5,matrix(0.3860604 -0.9224735 0.9224735 0.3860604 -1694.9735107 2027.8345947),Business_District_Standard,Standard_Land
Standard_Land_12991,677.0285034,2287.021729,2.5,2.5,matrix(0.3860604 -0.9224735 0.9224735 0.3860604 -1694.447998 2030.5545654),Business_District_Standard,Standard_Land
Standard_Land_12992,390.3574524,2899.441162,2.4999239,2.4991891,matrix(0.765264 -0.6437166 0.6437166 0.765264 -1775.2984619 932.980896),Business_District_Standard,Standard_Land
Standard_Land_12993,467.8536072,2884.712158,2.5007408,2.5003037,matrix(0.8739648 -0.4859892 0.4859892 0.8739648 -1343.4229736 591.7122803),Business_District_Standard,Standard_Land
Standard_Land_12994,392.2716675,2897.832275,2.5000145,2.5011015,matrix(0.7654686 -0.6434733 0.6434733 0.7654686 -1773.1890869 933.1466675),Business_District_Standard,Standard_Land
Standard_Land_12995,466.6386108,2882.527588,2.5003035,2.499789,matrix(0.8739573 -0.4860028 0.4860028 0.8739573 -1342.5499268 590.8744507),Business_District_Standard,Standard_Land
Standard_Land_12996,418.5397644,2876.537354,2.500468,2.4990587,matrix(0.7655597 -0.6433648 0.6433648 0.7655597 -1753.0511475 944.7473145),Business_District_Standard,Standard_Land
Standard_Land_12997,420.4539795,2874.928467,2.4999166,2.4992516,matrix(0.7654969 -0.6434397 0.6434397 0.7654969 -1751.7562256 945.8139648),Business_District_Standard,Standard_Land
Standard_Land_12998,1171.639526,4131.686523,2.5002105,2.4993203,matrix(0.5979692 -0.8015191 0.8015191 0.5979692 -2841.0895996 2601.6611328),Business_District_Standard,Standard_Land
Standard_Land_12999,1096.396606,4181.800293,2.5015562,2.500735,matrix(0.9646424 -0.2635621 0.2635621 0.9646424 -1063.6837158 437.2008972),Business_District_Standard,Standard_Land
Standard_Land_13000,1170.143433,4133.688477,2.4995568,2.5010738,matrix(0.5981895 -0.8013547 0.8013547 0.5981895 -2842.8747559 2600.1635742),Business_District_Standard,Standard_Land
Standard_Land_13001,1098.80957,4181.141602,2.4996753,2.4997568,matrix(0.9647971 -0.2629952 0.2629952 0.9647971 -1061.2236328 436.5425415),Business_District_Standard,Standard_Land
Standard_Land_13002,1149.437622,4160.425293,2.4991491,2.4989474,matrix(0.5980215 -0.8014801 0.8014801 0.5980215 -2872.9477539 2595.1567383),Business_District_Standard,Standard_Land
Standard_Land_13003,1147.94165,4162.429199,2.5008121,2.4987583,matrix(0.5987235 -0.8009558 0.8009558 0.5987235 -2873.7785645 2591.2385254),Business_District_Standard,Standard_Land
Standard_Land_13004,909.696167,2879.74707,2.5003655,2.5001357,matrix(0.7412201 -0.671262 0.671262 0.7412201 -1698.1693115 1357.02771),Business_District_Standard,Standard_Land
Standard_Land_13005,907.8418579,2881.425781,2.5014405,2.4998336,matrix(0.7411833 -0.6713026 0.6713026 0.7411833 -1699.8596191 1356.3607178),Business_District_Standard,Standard_Land
Standard_Land_13006,904.4187012,2875.28418,2.4991076,2.5001767,matrix(0.7131413 -0.7010203 0.7010203 0.7131413 -1756.710083 1460.0506592),Business_District_Standard,Standard_Land
Standard_Land_13007,902.6334229,2877.037842,2.5029671,2.4997821,matrix(0.7128366 -0.7013302 0.7013302 0.7128366 -1759.0673828 1460.4608154),Business_District_Standard,Standard_Land
Standard_Land_13008,915.1986084,2924.951416,2.4993799,2.5003936,matrix(0.6560707 -0.7546994 0.7546994 0.6560707 -1893.2092285 1698.0493164),Business_District_Standard,Standard_Land
Standard_Land_13009,913.5574951,2926.837647,2.5000167,2.4994061,matrix(0.6563896 -0.7544221 0.7544221 0.6563896 -1894.6763916 1696.2722168),Business_District_Standard,Standard_Land
Standard_Land_13010,261.5638733,1999.087036,2.4996753,2.4998538,matrix(0.1017852 -0.9948064 0.9948064 0.1017852 -1753.8848877 2058.1811523),Business_District_Standard,Standard_Land
Standard_Land_13011,895.5986938,2946.099365,2.4997611,2.5001171,matrix(0.7106383 -0.7035576 0.7035576 0.7106383 -1814.116333 1483.8345947),Business_District_Standard,Standard_Land
Standard_Land_13012,897.3748169,2944.340332,2.5012074,2.4997969,matrix(0.7110151 -0.7031767 0.7031767 0.7110151 -1811.5812988 1483.1235352),Business_District_Standard,Standard_Land
Standard_Land_13013,261.8195801,1996.598755,2.5000274,2.5028396,matrix(0.1018454 -0.9948003 0.9948003 0.1018454 -1751.1846924 2056.0800781),Business_District_Standard,Standard_Land
Standard_Land_13014,899.1525269,2942.581299,2.4991963,2.4996173,matrix(0.7104202 -0.7037778 0.7037778 0.7104202 -1811.0646973 1486.1571045),Business_District_Standard,Standard_Land
Standard_Land_13015,262.0733337,1994.112793,2.4995553,2.5006013,matrix(0.1019264 -0.9947919 0.9947919 0.1019264 -1748.4875488 2053.9345703),Business_District_Standard,Standard_Land
Standard_Land_13016,263.9098816,1974.550781,2.4993067,2.5005248,matrix(0.1017285 -0.9948122 0.9948122 0.1017285 -1727.3657227 2038.5895996),Business_District_Standard,Standard_Land
Standard_Land_13017,264.1650085,1972.062866,2.5005758,2.5022912,matrix(0.1016679 -0.9948184 0.9948184 0.1016679 -1724.6580811 2036.7314453),Business_District_Standard,Standard_Land
Standard_Land_13018,264.419281,1969.576782,2.4998295,2.5003271,matrix(0.1019467 -0.9947898 0.9947898 0.1019467 -1721.9735107 2034.192749),Business_District_Standard,Standard_Land
Standard_Land_13019,863.90979,2992.055176,2.4998341,2.5000081,matrix(0.2801813 -0.9599471 0.9599471 0.2801813 -2250.6564941 2985.1445312),Business_District_Standard,Standard_Land
Standard_Land_13020,864.609436,2989.654053,2.5019841,2.5007763,matrix(0.2804497 -0.9598687 0.9598687 0.2804497 -2247.845459 2983.2185059),Business_District_Standard,Standard_Land
Standard_Land_13021,865.3092041,2987.256104,2.5030661,2.5000002,matrix(0.2800506 -0.9599853 0.9599853 0.2800506 -2245.0419922 2983.4587402),Business_District_Standard,Standard_Land
Standard_Land_13022,804.2393799,3017.298096,2.4993656,2.5017424,matrix(0.0642076 -0.9979365 0.9979365 0.0642076 -2258.5498047 3628.5620117),Business_District_Standard,Standard_Land
Standard_Land_13023,801.7445068,3017.11499,2.4995987,2.502507,matrix(0.0647686 -0.9979003 0.9979003 0.0647686 -2261.0429688 3624.1789551),Business_District_Standard,Standard_Land
Standard_Land_13024,867.4375,2978.019287,2.5017509,2.4997234,matrix(0.2772288 -0.9608039 0.9608039 0.2772288 -2234.6306152 2987.9692383),Business_District_Standard,Standard_Land
Standard_Land_13025,868.1520996,2975.622315,2.502336,2.4996891,matrix(0.277801 -0.9606386 0.9606386 0.277801 -2231.8164062 2985.076416),Business_District_Standard,Standard_Land
Standard_Land_13026,329.5393982,1942.467651,2.5003772,2.5007913,matrix(0.8904419 -0.455097 0.455097 0.8904419 -848.3394775 363.491394),Business_District_Standard,Standard_Land
Standard_Land_13027,327.3118896,1943.605347,2.5012677,2.5005732,matrix(0.8905725 -0.4548413 0.4548413 0.8905725 -848.6467896 362.2644043),Business_District_Standard,Standard_Land
Standard_Land_13028,325.0864868,1944.740845,2.5013721,2.499985,matrix(0.8906139 -0.4547603 0.4547603 0.8906139 -849.2625732 361.2695618),Business_District_Standard,Standard_Land
Standard_Land_13029,814.4428101,3017.468018,2.4986966,2.5002537,matrix(0.0414225 -0.9991417 0.9991417 0.0414225 -2234.2229004 3708.6674805),Business_District_Standard,Standard_Land
Standard_Land_13030,851.7594604,3006.645752,2.5009401,2.4999719,matrix(0.2500208 -0.9682405 0.9682405 0.2500208 -2272.6264648 3081.777832),Business_District_Standard,Standard_Land
Standard_Land_13031,851.135376,3009.066406,2.4993081,2.5001514,matrix(0.2497849 -0.9683014 0.9683014 0.2497849 -2275.4213867 3083.7504883),Business_District_Standard,Standard_Land
Standard_Land_13032,816.9402466,3017.571289,2.4996834,2.4994755,matrix(0.041589 -0.9991348 0.9991348 0.041589 -2232.046875 3710.7536621),Business_District_Standard,Standard_Land
Standard_Land_13033,811.9464722,3017.362793,2.4967256,2.4997644,matrix(0.041454 -0.9991404 0.9991404 0.041454 -2236.5332031 3705.9750977),Business_District_Standard,Standard_Land
Standard_Land_13034,793.4269409,3016.629395,2.4989545,2.4999645,matrix(0.0414208 -0.9991418 0.9991418 0.0414208 -2253.5290527 3686.8708496),Business_District_Standard,Standard_Land
Standard_Land_13035,795.9241333,3016.732422,2.5001829,2.499975,matrix(0.0415807 -0.9991351 0.9991351 0.0415807 -2251.3452148 3688.9775391),Business_District_Standard,Standard_Land
Standard_Land_13036,790.9307251,3016.523926,2.4967175,2.4994645,matrix(0.041454 -0.9991404 0.9991404 0.041454 -2255.8395996 3684.1730957),Business_District_Standard,Standard_Land
Standard_Land_13037,852.3847046,3004.224609,2.4999719,2.4996128,matrix(0.2502567 -0.9681795 0.9681795 0.2502567 -2269.8320312 3079.8059082),Business_District_Standard,Standard_Land
Standard_Land_13038,815.9854736,2991.450195,2.5001366,2.4999311,matrix(0.9998521 -0.0172009 0.0172009 0.9998521 -51.3562164 14.4999418),Business_District_Standard,Standard_Land
Standard_Land_13039,818.4852295,2991.406006,2.5018325,2.5006189,matrix(0.9998453 -0.0175902 0.0175902 0.9998453 -52.5147171 14.8823805),Business_District_Standard,Standard_Land
Standard_Land_13040,820.9827271,2991.362549,2.503335,2.4998691,matrix(0.9998428 -0.0177331 0.0177331 0.9998428 -52.9389763 15.0513268),Business_District_Standard,Standard_Land
Standard_Land_13041,818.8167725,2997.963135,2.5001445,2.4998918,matrix(0.9998493 -0.0173609 0.0173609 0.9998493 -51.9453125 14.6890764),Business_District_Standard,Standard_Land
Standard_Land_13042,821.3165283,2997.918701,2.5016282,2.500874,matrix(0.9998487 -0.0173939 0.0173939 0.9998487 -52.0427742 14.7613745),Business_District_Standard,Standard_Land
Standard_Land_13043,823.8140259,2997.875488,2.5033393,2.4996278,matrix(0.9998428 -0.0177324 0.0177324 0.9998428 -53.0519104 15.1019363),Business_District_Standard,Standard_Land
Standard_Land_13044,804.9559937,3007.240723,2.5009606,2.5001209,matrix(0.0388817 -0.9992438 0.9992438 0.0388817 -2231.355957 3697.1123047),Business_District_Standard,Standard_Land
Standard_Land_13045,804.8603516,3009.739014,2.4993618,2.5001016,matrix(0.0384746 -0.9992596 0.9992596 0.0384746 -2233.6643066 3700.6555176),Business_District_Standard,Standard_Land
Standard_Land_13046,805.0532227,3004.742432,2.4998786,2.4996905,matrix(0.0388879 -0.9992436 0.9992436 0.0388879 -2228.770752 3694.7885742),Business_District_Standard,Standard_Land
Standard_Land_13047,828.3831177,4341.818359,2.5004108,2.5001309,matrix(0.6472947 -0.7622399 0.7622399 0.6472947 -3017.84375 2164.2028809),Business_District_Standard,Standard_Land
Standard_Land_13048,830.2902832,4343.435547,2.50021,2.5018511,matrix(0.6465449 -0.762876 0.762876 0.6465449 -3020.5446777 2170.013916),Business_District_Standard,Standard_Land
Standard_Land_13049,832.1954346,4345.05127,2.4999502,2.5032206,matrix(0.6470698 -0.7624308 0.7624308 0.6470698 -3019.6069336 2169.3859863),Business_District_Standard,Standard_Land
Standard_Land_13050,859.713623,4360.701172,2.500571,2.5003574,matrix(0.9971758 -0.0751036 0.0751036 0.9971758 -325.1668701 76.9808426),Business_District_Standard,Standard_Land
Standard_Land_13051,862.2069702,4360.511719,2.5013187,2.5006213,matrix(0.9970976 -0.076134 0.076134 0.9970976 -329.5723572 78.3981018),Business_District_Standard,Standard_Land
Standard_Land_13052,864.6976318,4360.323731,2.5026388,2.50016,matrix(0.9971008 -0.0760918 0.0760918 0.9971008 -329.3695679 78.536644),Business_District_Standard,Standard_Land
Standard_Land_13053,824.534668,4306.584473,2.5009985,2.4995644,matrix(0.6798229 -0.7333763 0.7333763 0.6798229 -2894.8659668 1984.8809814),Business_District_Standard,Standard_Land
Standard_Land_13054,826.249939,4304.765137,2.5021586,2.4992476,matrix(0.6796962 -0.7334937 0.7334937 0.6796962 -2893.3833008 1986.199707),Business_District_Standard,Standard_Land
Standard_Land_13055,836.855835,4303.409668,2.5001316,2.4988906,matrix(0.6626742 -0.7489078 0.7489078 0.6626742 -2941.078125 2079.7365723),Business_District_Standard,Standard_Land
Standard_Land_13056,819.9351196,4333.94043,2.5009925,2.5000103,matrix(0.660877 -0.7504942 0.7504942 0.660877 -2975.0524902 2086.4580078),Business_District_Standard,Standard_Land
Standard_Land_13057,818.0583496,4332.289063,2.5000541,2.5000281,matrix(0.6603082 -0.7509947 0.7509947 0.6603082 -2976.152832 2087.3640137),Business_District_Standard,Standard_Land
Standard_Land_13058,835.2001953,4305.281738,2.4990077,2.4995618,matrix(0.6627021 -0.7488831 0.7488831 0.6627021 -2942.9560547 2078.9870605),Business_District_Standard,Standard_Land
Standard_Land_13059,838.5135498,4301.539551,2.5001798,2.4973295,matrix(0.6629091 -0.7486999 0.7486999 0.6629091 -2938.4206543 2079.1618652),Business_District_Standard,Standard_Land
Standard_Land_13060,857.6466064,4325.343262,2.4999774,2.4991665,matrix(0.6626558 -0.7489241 0.7489241 0.6626558 -2950.5461426 2102.7998047),Business_District_Standard,Standard_Land
Standard_Land_13061,855.9907837,4327.215332,2.4991703,2.4998288,matrix(0.6626099 -0.7489647 0.7489647 0.6626099 -2952.6433105 2102.4243164),Business_District_Standard,Standard_Land
Standard_Land_13062,859.3041992,4323.473633,2.500457,2.4973691,matrix(0.6629091 -0.7486999 0.7486999 0.6629091 -2947.8339844 2102.121582),Business_District_Standard,Standard_Land
Standard_Land_13063,821.8127441,4335.591309,2.5003564,2.5006027,matrix(0.6607954 -0.7505661 0.7505661 0.6607954 -2975.8994141 2088.8398438),Business_District_Standard,Standard_Land
Standard_Land_13064,851.3505249,4302.205078,2.5008698,2.500782,matrix(0.6607822 -0.7505777 0.7505777 0.6607822 -2940.8601074 2099.751709),Business_District_Standard,Standard_Land
Standard_Land_13065,849.4734497,4300.554199,2.5003788,2.4997916,matrix(0.6603082 -0.7509947 0.7509947 0.6603082 -2941.6484375 2100.1767578),Business_District_Standard,Standard_Land
